Mondadori,250-499,3
Mongoose Publishing,<250,1
Monkfish Book Publishing,<250,1
Monolith Graphics,250-499,1
Montena,250-499,3
Montlake Romance,<250,1
Moody Publishers,250-499,2
Moody Publishers,<250,4
Moody Publishers (Chicago),250-499,1
Morgan Road Books,250-499,1
Morpheus International,<250,1
Morrow,>=1000,1
Motilal Banarsidass,500-749,1
Motorbooks,250-499,1
Motorbooks International,<250,1
Mountaineers Books,250-499,1
Moyer Bell and its subsidiaries,250-499,5
Multnomah,250-499,1
Multnomah,<250,3
Multnomah Books,250-499,1
Multnomah Books,500-749,1
Multnomah Books,<250,2
Museum of Modern Art,<250,1
Mysterious Press,250-499,3
Mysterious Press,<250,1
Mythopoeic Press,250-499,1
Métailié,<250,1
NAL,250-499,13
NAL,500-749,1
NAL,750-999,3
NAL,<250,3
NAL,>=1000,1
NAL Books,500-749,1
NAL Jam,<250,1
NAL Trade,250-499,3
NYRB Classics,250-499,8
NYRB Classics,<250,6
Naiad Press,<250,2
Nan A. Talese,250-499,2
Nan A. Talese,<250,1
Nantier Beall Minoustchine Publishing,<250,1
Napoleon and Co,250-499,1
Nation Books,<250,1
National Gallery London,<250,1
National Geographic,250-499,2
National Geographic,<250,1
National Geographic Children's Books,<250,1
National Geographic Society,250-499,1
National Geographic Society,500-749,2
National Geographic Society,<250,2
National Park Service,250-499,1
Naxos Audiobooks,250-499,1
Naxos Audiobooks,<250,3
Neil Wilson Publishing,<250,1
Nelson Books,<250,2
Nelson Current,500-749,1
Nelson Reference & Electronic Publishing,250-499,1
Nelson Thornes Ltd,250-499,1
New American Library,250-499,3
New American Library,<250,1
New City Press,250-499,2
New City Press,500-749,1
New City Press,<250,1
New Directions,250-499,8
New Directions,500-749,1
New Directions,<250,12
New Directions Publishing,<250,1
New Directions Publishing Corporation,250-499,1
New Directions Publishing Corporation,500-749,1
New Directions Publishing Corporation,<250,4
New English Library,250-499,3
New English Library (Hodder & Stoughton),500-749,1
New Falcon Publications,250-499,1
New Harbinger Publications,<250,1
New Island Books,<250,2
New Millennium Library,<250,1
New Page Books,<250,1
New Press,250-499,1
New Press,<250,2
New Press  The,250-499,1
New Press (NY),250-499,1
New Riders Publishing,250-499,2
New Riders Publishing,<250,1
New Tradition Books,<250,1
New World Library,<250,3
New World Publishing,<250,1
New York : Penguin Books,250-499,1
New York Review Children's Collection,250-499,1
New York Review of Books,250-499,2
New York Review of Books,500-749,1
New York Review of Books,<250,3
New York University Press,250-499,2
New York: Random House,<250,1
Newmarket,<250,1
Newmarket Press,<250,5
Nicholas Brealey,250-499,1
Nick Hern Books,<250,4
Night Shade,<250,1
Night Shade Books,250-499,1
Nimble Books,<250,1
No Exit Press,250-499,5
No Starch Press,250-499,1
Nonpareil Books,250-499,1
Nonsuch Publishing,<250,1
Noonday Press,250-499,1
Norma,250-499,1
Norma Editorial,250-499,1
North Atlantic Books,250-499,1
North Atlantic Books,750-999,1
North Atlantic Books,<250,2
North Light Books,<250,2
North Point Press,250-499,3
North Point Press,500-749,1
North Point Press,<250,2
North Star Publications (MA),<250,1
Northeastern University Press,<250,1
Northwestern Univ Press,>=1000,1
Northwestern University Press,250-499,2
Northwestern University Press,500-749,1
Northwestern University Press,<250,3
Northwestern University Press,>=1000,1
Norton,250-499,2
Norton and Co.,500-749,1
Nostalgia Ventures,<250,1
Not Avail,250-499,1
Not Avail,500-749,1
Not Avail,<250,2
Not Avail,>=1000,1
Nova Audio Books,<250,1
Nova Fronteira,<250,1
Nymphenburger,<250,2
O'Brien Press,<250,1
O'Reilly Media,250-499,4
O'Reilly Media,500-749,3
O'Reilly Media,750-999,3
OUP Oxford,250-499,3
OUP Oxford,500-749,1
Oberlin College Press,<250,1
Oberon Books,<250,1
Octopus Books,750-999,1
Octopus Books (London),750-999,1
Oddysey/Harcourt Young Classics,<250,1
Odonian Press,<250,3
Ohio State University Press,250-499,1
Omnibus Hc Bei Bertelsmann,<250,1
Omnibus Press,250-499,1
Omnibus Press,<250,1
Omohundro Institute and University of North Carolina Press,500-749,1
One Hour Entertainment,<250,1
One World (UK),250-499,1
One World (UK),<250,1
One World/Ballantine,250-499,1
Oni Press,<250,3
Onyx,250-499,10
Onyx Books,500-749,1
Open Court,250-499,8
Open Court,<250,4
Open Court Publishing Company,250-499,1
Open Heaven Publications,<250,1
Orb Books,250-499,15
Orb Books,500-749,1
Orb Books,<250,1
Orbis Books,250-499,1
Orbis Books,<250,1
Orbit,250-499,4
Orbit,500-749,3
Orbit,750-999,2
Orbit Books,500-749,1
Orchard,<250,1
Orchard Books,250-499,1
Orchard Books,<250,6
Orchard Books (NY),<250,1
Oregon State University Press,<250,1
Orion,250-499,8
Orion,500-749,3
Orion,<250,4
Orion (an Imprint of The Orion Publishing Group Ltd ),500-749,1
Orion Books,250-499,1
Orion Books,750-999,1
Orion Books,<250,1
Orion Children's Books,<250,1
Orion Paperbacks,<250,1
Orion Publishing,250-499,1
Orion Publishing,500-749,1
Orion Publishing,750-999,1
Orion Publishing Co,250-499,1
Orion Publishing Co.,<250,1
Orion Publishing Group,250-499,2
Orion Publishing Group,500-749,1
Orion Publishing Group  Ltd.,<250,1
Osprey Publishing,<250,1
Other Press (NY),250-499,1
Our Daily Bread Publishing,250-499,1
Overeaters Anonymous  Incorporated,<250,1
Overlook Press,500-749,1
Overlook Press,<250,1
Overlook TP,250-499,1
Overlook TP,500-749,1
Owl Books,250-499,1
Owl Books,500-749,1
Owl Books (Henry Holt),<250,1
Owl Books (NY),500-749,1
Owl Publishing Company,250-499,1
Owlet Paperbacks,<250,1
Oxford University Press,250-499,37
Oxford University Press,500-749,12
Oxford University Press,750-999,3
Oxford University Press,<250,18
Oxford University Press,>=1000,3
Oxford University Press  USA,250-499,30
Oxford University Press  USA,500-749,12
Oxford University Press  USA,750-999,3
Oxford University Press  USA,<250,27
Oxford University Press  USA,>=1000,3
P & R Publishing,<250,1
P. F. Collier and Sons,500-749,1
Palgrave Macmillan,250-499,3
Palgrave Macmillan,<250,4
Pan,250-499,2
Pan,<250,2
Pan,>=1000,1
Pan Australia,<250,1
Pan Books,500-749,1
Pan Childrens,<250,1
Pan MacMillan,250-499,3
Pan MacMillan,<250,1
Pan Macmillan Ltd. (London),250-499,1
Pan Publishing,250-499,1
Pan Publishing,500-749,2
Panamericana Editorial,250-499,1
Pantheon,250-499,7
Pantheon,<250,7
Pantheon Books,250-499,4
Pantheon Books,<250,8
Pantheon Books (NY),<250,1
Panther,250-499,1
Paperback Library,250-499,1
Paraglyph Press,250-499,1
Paris Press,<250,1
Park Street Press,250-499,1
Parker Publishing Llc,250-499,1
Patmos,<250,1
Paul Dry Books,250-499,4
Paul Dry Books,<250,1
Paul Mellon Centre BA,500-749,1
Paul S. Eriksson,<250,1
Paulist Press,<250,2
Pavement Saw Press,500-749,1
Pavilion Press (Wi),<250,1
Payot,250-499,2
Peachpit Press,250-499,4
Pearson,250-499,5
Pearson,500-749,1
Pearson,<250,8
Pearson Education,500-749,1
Pearson Longman,250-499,1
Peerage Books,500-749,1
Pegasus Books,250-499,1
Pelican Publishing,500-749,1
Pelican Publishing,<250,1
Pelican Publishing Company,<250,1
Pen & Sword Military,<250,1
Penguin,250-499,25
Penguin,500-749,9
Penguin,750-999,5
Penguin,<250,18
Penguin,>=1000,1
Penguin (Business),250-499,1
Penguin (Non-Classics),500-749,1
Penguin (Non-Classics),<250,1
Penguin Audio,<250,2
Penguin Audio UK,<250,1
Penguin Book Limited,<250,1
Penguin Books,250-499,129
Penguin Books,500-749,32
Penguin Books,750-999,12
Penguin Books,<250,82
Penguin Books,>=1000,6
Penguin Books  Limited (UK),250-499,2
Penguin Books  Limited (UK),<250,3
Penguin Books (London),250-499,1
Penguin Books (NY),250-499,1
Penguin Books (NYC),250-499,1
Penguin Books (Penguin Classics),<250,1
Penguin Books /Penguin Classics,500-749,1
Penguin Books Australia Ltd.,500-749,1
Penguin Books Australia Ltd.,750-999,1
Penguin Books Canada,250-499,1
Penguin Books Limited,250-499,1
Penguin Books Limited,500-749,1
Penguin Books Limited,<250,1
Penguin Books Ltd,250-499,9
Penguin Books Ltd,500-749,5
Penguin Books Ltd,750-999,2
Penguin Books Ltd,<250,12
Penguin Books Ltd,>=1000,2
Penguin Books Ltd.,250-499,1
Penguin Books Ltd.,500-749,1
Penguin Books Ltd. (London),500-749,1
Penguin Books USA Inc.,250-499,1
Penguin Books in association with Faber & Faber,<250,1
Penguin Books/Penguin Popular Classics,500-749,1
Penguin Classic,750-999,1
Penguin Classics,250-499,86
Penguin Classics,500-749,28
Penguin Classics,750-999,7
Penguin Classics,<250,52
Penguin Classics,>=1000,11
Penguin Classics Deluxe Edition,500-749,1
Penguin Classics Deluxe Editions,<250,1
Penguin Essential Editions,250-499,1
Penguin Global,750-999,1
Penguin Global,<250,1
Penguin Group,250-499,2
Penguin Group,<250,1
Penguin Group (USA),250-499,1
Penguin Group (USA),<250,2
Penguin Group(CA),<250,2
Penguin Press,250-499,1
Penguin Press,>=1000,1
Penguin Press HC  The,250-499,2
Penguin Press HC  The,750-999,1
Penguin Press HC  The,<250,1
Penguin Putnam,<250,1
Penguin Signet,500-749,1
Penguin UK,250-499,4
Penguin Workshop,<250,2
Penguin Young Readers,<250,1
Penguin-HighBridge,<250,1
Penguin/Viking Compass (Non-Classics),250-499,1
Perennial,250-499,1
Perennial / William Morrow / HarperCollins,250-499,1
PerfectBound,<250,1
PerfectBound (HarperCollins),500-749,1
Perfection Learning,<250,2
Perigee Trade,250-499,1
Perigee Trade,<250,1
Peripatetic Press,250-499,1
Peter Owen Ltd,250-499,1
Peter Owen Publishers,<250,1
Peter Smith Publisher,250-499,1
Peter Smith Publisher  Inc.,250-499,1
Pfeiffer & Company,<250,1
Phaidon Press,250-499,1
Phaidon Press,500-749,1
Phaidon Press,<250,2
Pharos Books,250-499,1
Philomel Books,250-499,3
Philomel Books,<250,1
Phoenix,250-499,3
Phoenix,500-749,1
Phoenix,<250,2
Phoenix Audio,<250,2
Phoenix Books/University of Chicago Press (IL),250-499,1
Phoenix Press,500-749,1
Phoenix Press (UK),500-749,1
Phébus,250-499,1
Pi Press,250-499,1
Piatkus,250-499,1
Piatkus Books,250-499,1
Piatkus Books,500-749,1
Picador,250-499,25
Picador,500-749,6
Picador,<250,9
Picador  Macmillan Publishers Ltd,250-499,1
Picador USA,250-499,16
Picador USA,500-749,5
Picador USA,750-999,1
Picador USA,<250,6
Picture Book Studio Ltd,<250,1
Piemme,250-499,1
Pimlico,250-499,2
Pimlico,500-749,1
Pimsleur,<250,1
Pineapple Press,<250,1
Pinnacle,250-499,7
Pinter & Martin Ltd,<250,1
Piper,250-499,1
Piper,500-749,1
Piper Taschenbuch,<250,1
Piper Verlag,250-499,1
Pippin Publishing,<250,1
Planeta,250-499,2
Planeta Publishing,250-499,8
Planeta Publishing,500-749,3
Planeta Publishing,<250,2
Plaza & Janes Editores  S.A.,500-749,1
Plaza & Janes Editores Sa,500-749,1
Plaza & Janés,<250,1
Plaza & Janés Editores  S.A.,250-499,1
Plaza & Janés Mexico,500-749,1
Plaza y Janes,250-499,6
Plaza y Janes,500-749,3
Plaza y Janes,<250,5
Plaza y Janés,250-499,3
Plaza y Janés,500-749,1
Plaza y Janés,<250,1
Plexus Publishing,<250,2
Plexus Publishing Ltd,<250,1
Plume,250-499,20
Plume,500-749,3
Plume,<250,11
Plume,>=1000,2
Plume (Penguin Books Ltd),250-499,1
Plume Books,250-499,7
Plume Books,<250,6
Pluto Press,250-499,1
Pocket,250-499,10
Pocket,500-749,4
Pocket,750-999,1
Pocket,<250,2
Pocket Books,250-499,66
Pocket Books,500-749,25
Pocket Books,750-999,5
Pocket Books,<250,13
Pocket Books,>=1000,2
Pocket Books / Simon & Schuster  Inc.,500-749,1
Pocket Books/Simon & Schuster (NY),250-499,1
Pocket Books/Star Trek,250-499,1
Pocket Books: Gallery Books,250-499,1
Pocket Star,250-499,11
Pocket Star,500-749,1
Pocket Star Books,250-499,4
Pocket Star Books,500-749,1
Pogue Press,250-499,1
Points,250-499,1
Poisoned Pen Press,250-499,1
Poisoned Pen Press,<250,1
Polity Press,<250,4
Polychrome Publishing Corporation,<250,1
Polyface,<250,1
Polygon,<250,1
Pomegranate Communications,<250,1
Poorhouse Press,<250,1
Poppy,<250,2
Porrua,<250,1
Portable Press,<250,1
Portfolio,<250,1
Poseidon Press,250-499,1
Possibilities,<250,2
Potomac Books,500-749,1
Potomac Books,<250,1
Power Press,<250,1
Praeger,>=1000,1
Praeger Publishers,<250,1
Pragmatic Bookshelf,250-499,1
Pragmatic Bookshelf,500-749,1
Pragmatic Bookshelf,750-999,1
Pragmatic Bookshelf,<250,1
Prentice Hall,250-499,4
Prentice Hall,500-749,8
Prentice Hall,750-999,3
Prentice Hall,<250,3
Prentice Hall,>=1000,3
Prentice Hall PTR,500-749,1
Prentice Hall Press,250-499,1
Prentice Hall/Library of Liberal Arts,250-499,1
Prentice Hall/Scribner/Macmillan,250-499,1
Prentice Hall/Simon & Schuster Company (Englewood Cliffs  NJ),250-499,1
Presidio Press,250-499,1
Presses de La Cite,<250,1
Prestel Publishing,<250,1
Prestwick House,<250,1
Prestwick House - (Literary Touchstone Classic),<250,1
Price Stern Sloan,<250,7
Prima Games,250-499,1
Prima Games,<250,4
Prima Lifestyles,<250,1
Princeton Architectural Press,<250,2
Princeton University Press,250-499,15
Princeton University Press,500-749,3
Princeton University Press,750-999,2
Princeton University Press,<250,12
Princeton University Press,>=1000,1
Princeton University Press (NJ),<250,1
Princeton University Press (NJ),>=1000,1
Profile Books,<250,2
Project Management Institute,<250,1
Prometheus Books,250-499,1
Prometheus Books,500-749,2
Prometheus Books,<250,3
Providence Forum Press,>=1000,1
Psychology Press,250-499,1
Psychology Press,<250,1
Public Square Books,250-499,1
Public Square Books,<250,2
PublicAffairs,250-499,1
PublicAffairs,<250,1
Puffin,250-499,2
Puffin,<250,18
Puffin,>=1000,1
Puffin Audiobooks,<250,1
Puffin Books,250-499,4
Puffin Books,<250,46
Puffin Books (Penguin Books),750-999,1
Puffin Group,<250,1
Punto de Lectura,250-499,6
Punto de Lectura,500-749,3
Purple House Press,<250,1
Push,250-499,2
Push,<250,3
Putnam,250-499,2
Putnam,500-749,1
Putnam Adult,250-499,4
Putnam Adult,500-749,2
Putnam Adult,750-999,2
Putnam Publishing Group,250-499,3
Putnam Publishing Group,<250,1
Puzzle-Roca,500-749,1
Puzzle-Via Magna,250-499,1
Pygmalion Editions,<250,1
Pyramid Books,<250,1
Quality Paperback Book Club,250-499,1
Quality Paperback Book Club,750-999,1
Quarry Press,250-499,1
Quest Books,250-499,1
Quest Books,<250,1
Quill,250-499,1
Quill,<250,1
Quinteto,250-499,1
RH Audio,<250,2
RH Audio Price-less,<250,1
RP Minis,<250,1
Raintree,<250,1
Random House,250-499,16
Random House,500-749,4
Random House,750-999,2
Random House,<250,7
Random House,>=1000,1
Random House  Inc.,250-499,2
Random House  Inc.,750-999,1
Random House  for Young Readers,<250,1
Random House (NY),250-499,4
Random House (NY),500-749,1
Random House (NY),<250,1
Random House (Vintage),<250,1
Random House Anchor,<250,1
Random House Audio,<250,33
Random House Audio Publishing Group,250-499,1
Random House Audio Publishing Group,<250,10
Random House Books for Young Readers,250-499,2
Random House Books for Young Readers,<250,36
Random House Children's Books,<250,3
Random House Inc.,500-749,1
Random House Large Print,250-499,1
Random House Large Print,750-999,1
Random House Large Print Publishing,250-499,1
Random House Mondadori,250-499,1
Random House Mondadori,500-749,1
Random House Para Ninos,<250,1
Random House Puzzles & Games,250-499,1
Random House Reference Publishing,250-499,1
Random House Trade,250-499,8
Random House Trade,500-749,3
Random House Trade,<250,3
Random House Trade Paperbacks,250-499,16
Random House Trade Paperbacks,500-749,2
Random House Trade Paperbacks,750-999,1
Random House Trade Paperbacks,<250,3
Random House Trade Paperbacks,>=1000,1
Random House UK Distribution,<250,1
Random House UK Ltd (A Division of Random House Group),<250,1
Random House Value Publishing,250-499,4
Random House Value Publishing,500-749,4
Random House Value Publishing,750-999,3
Random House Value Publishing,<250,7
Random House Value Publishing/TheViking Press,750-999,1
Random House Vintage,250-499,1
Random House Vintage Books,<250,1
Random House for Young Readers,<250,5
Random House: Modern Library,250-499,1
Random house,250-499,1
Ravensburger Buchverlag,<250,1
Rayo,250-499,1
Rayo,500-749,1
Rayo,<250,4
Razorbill,250-499,2
Rba Libros,500-749,1
Re/Search Publications,<250,1
Reader's Digest Association,<250,1
Readers Digest,250-499,1
Readers Digest.,250-499,1
Reaktion Books,<250,1
Rebel Press,<250,1
Reclam,<250,1
Reclam  Ditzingen,250-499,1
Reclam  Leipzig,250-499,1
Record,<250,1
Recorded Books,<250,4
Recorded Books  Inc.,<250,6
Red Dress Ink,250-499,6
Red Fox,250-499,3
Red Hen Pr,<250,1
Redleaf Press,<250,1
Regal Books,<250,1
Regan Books,250-499,1
ReganBooks,250-499,1
ReganBooks,<250,1
Regnery History,250-499,1
Regnery Publishing,250-499,2
Regnery Publishing,<250,1
Renaissance Books,250-499,1
Replica Books,500-749,1
Revive Publishing,250-499,1
Rick Steves,750-999,2
Rider,<250,1
Rivages,250-499,1
River City Publishing,500-749,1
Riverhead Books,250-499,18
Riverhead Books,500-749,3
Riverhead Books,<250,5
Riverhead Hardcover,250-499,2
Riverrun Press (New York  NY),<250,1
Rizzoli,250-499,4
Rizzoli International Publications,<250,2
Roaring Brook Press,<250,2
Robert Laffont,250-499,2
Robert Laffont,500-749,1
Robert Rose,500-749,1
Roberts Rinehart Publishers,<250,1
Robson Books  London,500-749,1
Roc,250-499,6
Roc,500-749,2
Roc Hardcover,<250,1
Roc Trade,<250,1
Roca Editorial,250-499,1
Roca Editorial,<250,1
Rockport Publishers,<250,1
Rodale Books,250-499,6
Ronin Publishing (CA),<250,1
Rosenberg Publishing,250-499,1
Rough Guides,250-499,2
Rough Guides,500-749,2
Rough Guides,>=1000,1
Routledge,250-499,13
Routledge,500-749,4
Routledge,<250,16
Routledge Classics,250-499,1
Routledge Classics,<250,1
Routledge Falmer,250-499,1
Routledge Taylor & Francis Books Ltd imprint,250-499,1
Routledge/Taylor & Francis Ltd.,500-749,1
Rowman & Littlefield Publishers,<250,4
Rowohlt,500-749,1
Rowohlt Taschenbuch Verlag GmbH,<250,1
Rowohlt Tb,<250,1
Rowohlt Tb.,>=1000,1
Rowohlt Verlag,250-499,2
Rowohlt Verlag,500-749,1
Roxford Books,<250,1
Rufus Publications,<250,1
Running Press,250-499,6
Running Press,500-749,3
Running Press,<250,2
Running Press Adult,250-499,2
Running Press Adult,<250,1
Running Press Book Publishers,<250,1
Running Press Book Publishers,>=1000,1
Running Press Kids,<250,1
Rupa & Co,<250,1
Russell Enterprises,<250,1
Rutgers University Press,250-499,2
Rutgers University Press,500-749,1
Rutgers University Press,<250,1
Rux Martin/Houghton Mifflin Harcourt,<250,1
Ryland Peters & Small,<250,1
SCM Press,<250,1
Saddleback Educational Publishing  Inc.,<250,1
Sage Publications  Inc,250-499,1
Sage Publications Ltd,<250,1
Sagebrush,250-499,1
Salamandra,250-499,1
Salamandra,500-749,1
Salamandra,750-999,1
Salamandra,<250,1
Salani,<250,1
Salem Press Inc,<250,1
SaltRiver,<250,1
Samhain Publishing,<250,1
Sams,500-749,1
Sams,>=1000,1
Samuel French  Inc.,<250,2
Samuel French Ltd,<250,2
San Val,<250,1
Santillana USA Publishing Company,250-499,4
Sarah Crichton Books,<250,1
Sasquatch Books,<250,1
Saunders,250-499,1
Sceptre,250-499,1
Sceptre,500-749,1
Schirmer Mosel,<250,1
Schirmer/Mosel,250-499,1
Schocken,250-499,7
Schocken,500-749,1
Schocken,<250,5
Schocken Books,250-499,2
Schocken Books,500-749,1
Schocken Books Inc,250-499,2
Scholastic,250-499,5
Scholastic,<250,26
Scholastic,>=1000,2
Scholastic  Inc.,250-499,1
Scholastic  Inc.,<250,8
Scholastic Audio Books,<250,2
Scholastic Books,<250,3
Scholastic Inc,<250,1
Scholastic Inc.,250-499,5
Scholastic Inc.,500-749,1
Scholastic Inc.,750-999,1
Scholastic Inc.,<250,6
Scholastic Nonfiction,<250,1
Scholastic Paperbacks,250-499,1
Scholastic Paperbacks,500-749,2
Scholastic Paperbacks,<250,53
Scholastic Press,250-499,2
Scholastic Press,<250,5
Scholastic Reference,<250,1
School Specialty Publishing,<250,1
Schwartz & Wade Books,<250,1
Science Fiction Book Club,500-749,1
Scribner,250-499,43
Scribner,500-749,10
Scribner,750-999,3
Scribner,<250,16
Scribner,>=1000,1
Scribner Book Company,250-499,4
Scribner Book Company,500-749,2
Scribner Book Company,<250,2
Scribner Classics,250-499,2
Seal,250-499,1
Seal Books,250-499,2
Seal Books,500-749,1
Seal Press,250-499,1
Secker,500-749,1
Secker and Warburg,250-499,1
See Sharp Press,250-499,1
Seix Barral,250-499,2
Seix Barral,<250,1
Self-Realization Fellowship Publishers,<250,1
Semiotext(e),500-749,1
Sensory Resources,<250,1
Sentient Publications,<250,1
Serpent's Tail,250-499,1
Serpent's Tail,<250,4
Serpents Tail,250-499,1
Servant Publications,<250,1
Seuil,250-499,1
Seven Stories Press,250-499,2
Seven Stories Press,<250,4
Severn House,250-499,1
Severn House Publishers,250-499,5
Severn House Publishers,<250,5
Shadow Mountain,250-499,2
Shambhala,250-499,8
Shambhala,<250,6
Shambhala Publications,250-499,1
Shaw,<250,1
Shaw Books,250-499,1
Shaye Areheart Books,250-499,1
Shepard Publications,<250,1
Sholom Aleichem Family Publications,250-499,1
Shueisha,<250,3
Sidgwick & Jackson Ltd,250-499,1
Sidran Press,<250,1
Sierra Club Books,250-499,1
Siete Cuentos,<250,1
Signet,250-499,41
Signet,500-749,10
Signet,750-999,5
Signet,<250,9
Signet,>=1000,1
Signet Book,250-499,2
Signet Book,500-749,3
Signet Book,<250,4
Signet Books (NY),250-499,1
Signet Classic,<250,1
Signet Classics,250-499,12
Signet Classics,500-749,6
Signet Classics,<250,5
Silhouette,250-499,3
Silhouette,500-749,1
Silhouette,<250,2
Silhouette Bombshell,250-499,1
Silhouette Books,250-499,5
Silhouette Books,500-749,1
Silhouette Books,<250,1
Silhouette Desire,<250,4
Silhouette Romance,<250,2
Silhouette Special Edition,250-499,2
Siloam,<250,1
Simon  Schuster,250-499,34
Simon  Schuster,500-749,12
Simon  Schuster,750-999,2
Simon  Schuster,<250,16
Simon  Schuster,>=1000,1
Simon  Schuster Audio,<250,9
Simon  Schuster Books for Young Readers,250-499,1
Simon  Schuster Books for Young Readers,<250,6
Simon  Schuster/Paula Wiseman Books,<250,4
Simon & Schuster,250-499,25
Simon & Schuster,500-749,8
Simon & Schuster,750-999,6
Simon & Schuster,<250,5
Simon & Schuster (Trade Division),250-499,1
Simon & Schuster (Trade Division),<250,1
Simon & Schuster Adult Publishing Group,250-499,1
Simon & Schuster Aladddin Paperbacks,<250,1
Simon & Schuster Audio,<250,10
Simon & Schuster Books for Young Readers,250-499,2
Simon & Schuster Books for Young Readers,<250,1
Simon & Schuster Children's Publishing,<250,1
Simon & Schuster Childrens Books,<250,7
Simon & Schuster Libros en Español,250-499,1
Simon & Schuster Paperbacks,750-999,1
Simon & Schuster Simon Pulse,250-499,1
Simon & Schuster; Media Tie-In edition,250-499,1
Simon Publications,250-499,1
Simon Pulse,250-499,13
Simon Pulse,<250,2
Simon Schuster,250-499,3
Simon Schuster,<250,1
Simon and Schuster,250-499,2
Simon and Schuster,<250,3
Simple Productions,<250,1
Sinauer Associates,500-749,1
Skinner House Books,250-499,1
Sky Books (NY),250-499,1
Skylight Paths Publishing,250-499,1
Sleeping Bear Press,<250,2
Small Beer Press,250-499,1
Small Beer Press,<250,1
Smart Pop,<250,3
Smithmark Publishers,250-499,1
Smithmark Publishers,750-999,1
Smithsonian Books,<250,1
Soft Skull Press,<250,2
Soho Crime,250-499,3
Soho Press,250-499,1
Soho Press,<250,1
Sophia Institute Press,250-499,1
Soundings,<250,2
Sounds True,<250,1
Sourcebooks,250-499,2
Sourcebooks,<250,1
South End Press,250-499,1
South End Press (Boston),250-499,1
Southern Methodist University Press,250-499,1
Souvenir Press,250-499,1
Souvenir Press,<250,2
Sovereign World,<250,1
Spark Publishing,<250,1
SparkNotes,250-499,3
SparkNotes,<250,8
Speak,250-499,3
Speak,<250,4
Specialty Press,<250,1
Spectra,250-499,9
Spectra,500-749,9
Spectra,750-999,1
Spectra,<250,3
Spectra Books,250-499,8
Spectra Books,500-749,2
Spectra Books,750-999,1
Spectra/Bantam Books (NYC),250-499,1
Sphere,250-499,1
Sphere,500-749,2
Sphere,<250,1
Springer,500-749,2
Springer,<250,3
Square Fish,250-499,1
Square Fish,<250,5
Square One Publishers,<250,1
St. Augustines Press,<250,1
St. Martin's,250-499,1
St. Martin's Griffin,250-499,28
St. Martin's Griffin,500-749,2
St. Martin's Griffin,750-999,2
St. Martin's Griffin,<250,11
St. Martin's Minotaur,250-499,1
St. Martin's Paperback,250-499,1
St. Martin's Paperbacks,250-499,25
St. Martin's Paperbacks,500-749,11
St. Martin's Paperbacks,750-999,1
St. Martin's Press,250-499,30
St. Martin's Press,500-749,3
St. Martin's Press,750-999,1
St. Martin's Press,<250,9
St. Martin's Press,>=1000,1
St. Martin's True Crime,250-499,2
St. Martins Press,250-499,2
St. Martins Press-3PL,250-499,7
St. Martins Press-3PL,<250,2
Stackpole Books,250-499,1
Stanford University Press,500-749,1
Stanford University Press,<250,2
Stanford University Press (Stanford  CA),250-499,1
Star Trek,250-499,2
Starcatcher Press,<250,2
Starfire,>=1000,1
Starscape,250-499,3
Starscape,<250,2
State University of New York Press,<250,1
Steerforth,250-499,1
Steerforth,<250,1
Steerforth Press,250-499,1
Steidl,<250,1
Stenhouse Publishers,250-499,1
Sterling,250-499,1
Sterling,500-749,1
Sterling,<250,13
Sterling Children's Books,<250,1
Sterling Publishing Co.  Inc.,<250,1
Stewart  Tabori and Chang,<250,1
Sticker Design (DC Comics),<250,1
Stone Bridge Press,750-999,1
Stone Bridge Press,<250,1
Stonewall Inn Editions,500-749,1
Storey Publishing  LLC,<250,2
Subterranean Press,<250,2
Sudamericana,250-499,2
Suhrkamp,250-499,1
Suhrkamp,<250,4
Suma,500-749,1
Suma de Letras Brasileiras,500-749,1
Sumach Press,<250,1
Summit University Press,<250,2
Sun & Moon Press,<250,1
Sun and Moon Press,250-499,1
Sun and Moon Press,<250,1
Sunburst,<250,1
Sunstone Press,<250,1
Sutton,<250,1
Sutton Publishing,250-499,1
Swallow Press,<250,1
Sweet Valley,250-499,1
Sweet Valley,<250,1
T&T Clark Int'l,500-749,1
TEA,500-749,1
TIme Warner Books,250-499,1
TSR,250-499,2
TSR Inc.,<250,1
TSR Inc./Wizards of the Coast,250-499,1
Tachyon Publications,500-749,1
Tachyon Publications,<250,2
Tanglewood,<250,1
Tantor Media,<250,6
Taplinger Publ. Company,<250,1
Taplinger Publishing,<250,1
Tarcher,250-499,2
TarcherPerigee,250-499,4
Tarcherperigee,250-499,6
Tarcherperigee,<250,1
Taschen,250-499,2
Taschen,500-749,2
Taunton Press,<250,2
Tauris Parke Paperbacks,<250,1
Taylor Productions Ltd,<250,1
Teacher Created Resources,<250,2
Teacher's Pet Publications,<250,1
Teacher's Pet Publications  Inc.,<250,1
Teachers College Press,<250,1
Teaching Resources,250-499,1
Teaching Resources,<250,3
Temenos Press,<250,1
Ten Speed Press,250-499,2
Texas A&M University Press,250-499,1
Th1nk Books,<250,1
Thames  Hudson,250-499,1
Thames  Hudson,<250,3
Thames & Hudson,250-499,1
Thames & Hudson,<250,1
Thames & Hudson Ltd,250-499,1
That Patchwork Place,<250,1
The Audio Partners,<250,1
The Berkley Publishing Group,500-749,1
The Bodley Head Ltd,<250,1
The Chicken House,500-749,1
